Año,Mes_Nombre,Programa_Base,Asignatura,Desaprobado,Total_Alumnos,Tasa_Desaprobados
2017,Octubre,CARRERA DE ECONOMIA,FILOSOFÍA Y ÉTICA,0,3,0.0
2017,Octubre,CARRERA DE ECONOMIA,GERENCIA FINANCIERA,0,4,0.0
2017,Octubre,CARRERA DE ECONOMIA,MATEMÁTICA I,4,16,0.25
2017,Octubre,CARRERA DE ECONOMIA,MATEMÁTICA II,0,2,0.0
2017,Octubre,CARRERA DE ECONOMIA,MATEMÁTICAS FINANCIERAS,5,10,0.5
2017,Octubre,CARRERA DE ECONOMIA,METODOLOGÍA DE LA INVESTIGACIÓN ,3,5,0.6
2017,Octubre,CARRERA DE ECONOMIA,REALIDAD NACIONAL,3,9,0.3333
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,0,2,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,0,3,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CULTURA GENERAL I ,1,4,0.25
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,EDUCACIÓN INCLUSIVA,0,4,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,EMPRENDIMIENTO,0,4,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,MATEMÁTICA I,1,12,0.0833
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,MATEMÁTICA II,0,1,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,REALIDAD NACIONAL,2,8,0.25
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,SEMINARIO DE TESIS I ,0,1,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,0,5,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CULTURA GENERAL I ,0,1,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,EDUCACIÓN INCLUSIVA,0,1,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,EMPRENDIMIENTO,0,1,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,MATEMÁTICA I,1,11,0.0909
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,MATEMÁTICA II,0,1,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,REALIDAD NACIONAL,0,1,0.0
2017,Octubre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,EDUCACIÓN INCLUSIVA,0,1,0.0
2017,Setiembre,CARRERA DE CONTABILIDAD Y FINANZAS,DERECHO TRIBUTARIO,0,6,0.0
2017,Setiembre,CARRERA DE CONTABILIDAD Y FINANZAS,DIRECCIÓN DE OPERACIONES,3,18,0.1667
2017,Setiembre,CARRERA DE CONTABILIDAD Y FINANZAS,DIRECCIÓN ESTRATÉGICA,0,7,0.0
2017,Setiembre,CARRERA DE CONTABILIDAD Y FINANZAS,FILOSOFÍA Y ÉTICA,0,4,0.0
2017,Setiembre,CARRERA DE CONTABILIDAD Y FINANZAS,INTRODUCCIÓN A LA ADMINISTRACIÓN,1,15,0.0667
2017,Setiembre,CARRERA DE CONTABILIDAD Y FINANZAS,MATEMÁTICA FINANCIERA,11,23,0.4783
2017,Setiembre,CARRERA DE CONTABILIDAD Y FINANZAS,MATEMÁTICA II,1,12,0.0833
2017,Setiembre,CARRERA DE CONTABILIDAD Y FINANZAS,NORMALIZACIÓN CONTABLE I - NIIF I,0,8,0.0
2017,Setiembre,CARRERA DE CONTABILIDAD Y FINANZAS,NORMALIZACIÓN CONTABLE II - NIIF II,2,5,0.4
2017,Setiembre,CARRERA DE CONTABILIDAD Y FINANZAS,PRESUPUESTO Y CONTABILIDAD PARA EL SECTOR PÚBLICO,0,2,0.0
2017,Setiembre,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE INDUCCIÓN A LA PROFESIÓN,2,14,0.1429
2017,Setiembre,CARRERA DE ECONOMIA,COMERCIO INTERNACIONAL,0,7,0.0
2017,Setiembre,CARRERA DE ECONOMIA,CONTABILIDAD BÁSICA,1,10,0.1
2017,Setiembre,CARRERA DE ECONOMIA,CONTABILIDAD DE COSTOS,0,2,0.0
2017,Setiembre,CARRERA DE ECONOMIA,EXTENSIONES MICROECONÓMICAS,0,6,0.0
2017,Setiembre,CARRERA DE ECONOMIA,FILOSOFÍA Y ÉTICA,2,7,0.2857
2017,Setiembre,CARRERA DE ECONOMIA,HABILIDADES CUANTITATIVAS II,0,3,0.0
2017,Setiembre,CARRERA DE ECONOMIA,INTRODUCCIÓN A LA ADMINISTRACIÓN,1,6,0.1667
2017,Setiembre,CARRERA DE ECONOMIA,MATEMÁTICA II,0,4,0.0
2017,Setiembre,CARRERA DE ECONOMIA,TALLER DE INDUCCIÓN A LA PROFESIÓN,2,16,0.125
2017,Setiembre,CARRERA DE ECONOMIA,TEORÍA DE LOS PRECIOS,0,6,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,CURRÍCULO,0,2,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,FILOSOFÍA Y ÉTICA,0,1,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,TECNOLOGÍA DE LA INFORMACIÓN Y COMUNICACIÓN (TIC) EN EDUCACIÓN ,0,1,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CULTURA GENERAL I ,3,12,0.25
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CURRÍCULO,0,15,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,FILOSOFÍA Y ÉTICA,1,1,1.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,HISTORIA DE LA EDUCACIÓN,0,1,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INTRODUCCIÓN A LA ADMINISTRACIÓN,0,3,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,PROYECTOS DE INVESTIGACIÓN COMO HERRAMIENTA DE APRENDIZAJE I,0,2,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE INDUCCIÓN A LA PROFESIÓN,0,2,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TECNOLOGÍA DE LA INFORMACIÓN Y COMUNICACIÓN (TIC) EN EDUCACIÓN ,0,2,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CULTURA GENERAL I ,0,6,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CURRÍCULO,0,13,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,FILOSOFÍA Y ÉTICA,0,1,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,HISTORIA DE LA EDUCACIÓN,0,1,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,INTRODUCCIÓN A LA ADMINISTRACIÓN,0,4,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,PROYECTOS DE INVESTIGACIÓN COMO HERRAMIENTA DE APRENDIZAJE I,0,1,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TALLER DE INDUCCIÓN A LA PROFESIÓN,1,1,1.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TECNOLOGÍA DE LA INFORMACIÓN Y COMUNICACIÓN (TIC) EN EDUCACIÓN ,0,2,0.0
2017,Setiembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,HISTORIA DE LA EDUCACIÓN,0,1,0.0
2018,Abril,CARRERA DE CONTABILIDAD Y FINANZAS,AUDITORÍA FINANCIERA I,0,5,0.0
2018,Abril,CARRERA DE CONTABILIDAD Y FINANZAS,DERECHO EMPRESARIAL,0,5,0.0
2018,Abril,CARRERA DE CONTABILIDAD Y FINANZAS,EMPRENDIMIENTO,1,17,0.0588
2018,Abril,CARRERA DE CONTABILIDAD Y FINANZAS,ENTORNO MACROECONÓMICO,0,4,0.0
2018,Abril,CARRERA DE CONTABILIDAD Y FINANZAS,MARCO LEGAL DE LOS NEGOCIOS,0,9,0.0
2018,Abril,CARRERA DE CONTABILIDAD Y FINANZAS,PRESUPUESTO Y CONTABILIDAD PARA EL SECTOR PÚBLICO,0,1,0.0
2018,Abril,CARRERA DE CONTABILIDAD Y FINANZAS,REALIDAD NACIONAL,9,32,0.2812
2018,Abril,CARRERA DE CONTABILIDAD Y FINANZAS,ÉTICA APLICADA Y RESPONSABILIDAD SOCIAL EMPRESARIAL,1,40,0.025
2018,Abril,CARRERA DE ECONOMIA,ECONOMÍA PÚBLICA Y RECURSOS NATURALES,0,8,0.0
2018,Abril,CARRERA DE ECONOMIA,EMPRENDIMIENTO,2,13,0.1538
2018,Abril,CARRERA DE ECONOMIA,EMPRENDIMIENTO (A DISTANCIA),0,1,0.0
2018,Abril,CARRERA DE ECONOMIA,ESTADÍSTICA INFERENCIAL APLICADA,0,3,0.0
2018,Abril,CARRERA DE ECONOMIA,REALIDAD NACIONAL,2,20,0.1
2018,Abril,CARRERA DE ECONOMIA,USO DE PROBABILIDADES PARA EL ANÁLISIS Y LA GESTIÓN,3,22,0.1364
2018,Abril,CARRERA DE ECONOMIA,"ÉTICA, VALORES Y DISCAPACIDAD EN LA ECONOMÍA (A DISTANCIA)",0,1,0.0
2018,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,DIDÁCTICA GENERAL,0,2,0.0
2018,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,DIDÁCTICA GENERAL,3,42,0.0714
2018,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,EMPRENDIMIENTO,0,1,0.0
2018,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INICIACIÓN EN EL PENSAMIENTO LÓGICO MATEMÁTICO,0,4,0.0
2018,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,PROYECTOS DE INVESTIGACIÓN COMO HERRAMIENTA DE APRENDIZAJE I,0,5,0.0
2018,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,APLICACIONES DIDÁCTICAS DE LA WEB,0,2,0.0
2018,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,DIDÁCTICA GENERAL,0,13,0.0
2018,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,EMPRENDIMIENTO,0,1,0.0
2018,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,PROYECTOS DE INVESTIGACIÓN COMO HERRAMIENTA DE APRENDIZAJE I,0,8,0.0
2018,Abril,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,DIDÁCTICA DE LA MATEMÁTICA ,0,1,0.0
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,CONTABILIDAD GERENCIAL I,2,12,0.1667
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,ECONOMÍA EMPRESARIAL Y ENTORNO MACROECONÓMICO (A DISTANCIA),0,1,0.0
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,ENTORNO MACROECONÓMICO,0,10,0.0
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,ESTADÍSTICA DESCRIPTIVA PARA LOS NEGOCIOS (A DISTANCIA),0,1,0.0
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,FINANZAS DE EMPRESAS I,1,8,0.125
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS II  (A DISTANCIA),0,1,0.0
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,METODOLOGÍA DE LA INVESTIGACIÓN (A DISTANCIA),0,1,0.0
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,NORMALIZACIÓN CONTABLE I  NIIF (70/30),0,1,0.0
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,NORMALIZACIÓN CONTABLE I - NIIF I,1,20,0.05
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,NORMALIZACIÓN CONTABLE II - NIIF II,1,17,0.0588
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ESCRITA,1,18,0.0556
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ESCRITA  (A DISTANCIA),0,1,0.0
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ORAL,2,28,0.0714
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE EXPRESIÓN ORAL (70/30),0,1,0.0
2018,Agosto,CARRERA DE CONTABILIDAD Y FINANZAS,TALLER DE INDUCCIÓN A LA PROFESIÓN  (A DISTANCIA),0,1,0.0
2018,Agosto,CARRERA DE DERECHO,ACTIVIDADES I,3,7,0.4286
2018,Agosto,CARRERA DE DERECHO,ESTRATEGIAS DE APRENDIZAJE,0,7,0.0
2018,Agosto,CARRERA DE ECONOMIA,ECONOMETRÍA DE CORTE TRANSVERSAL (A DISTANCIA),0,1,0.0
2018,Agosto,CARRERA DE ECONOMIA,ECONOMÍA MATEMÁTICA,0,4,0.0
2018,Agosto,CARRERA DE ECONOMIA,HABILIDADES CUANTITATIVAS I,2,9,0.2222
2018,Agosto,CARRERA DE ECONOMIA,HABILIDADES CUANTITATIVAS II,0,9,0.0
2018,Agosto,CARRERA DE ECONOMIA,MÉTODOS CUANTITATIVOS II (70/30),0,1,0.0
2018,Agosto,CARRERA DE ECONOMIA,PROJECT FINANCE,0,6,0.0
2018,Agosto,CARRERA DE ECONOMIA,REALIDAD NACIONAL,0,1,0.0
2018,Agosto,CARRERA DE ECONOMIA,TALLER DE EXPRESIÓN ESCRITA,1,11,0.0909
2018,Agosto,CARRERA DE ECONOMIA,TALLER DE EXPRESIÓN ESCRITA  (A DISTANCIA),0,1,0.0
2018,Agosto,CARRERA DE ECONOMIA,TALLER DE EXPRESIÓN ORAL,2,27,0.0741
2018,Agosto,CARRERA DE ECONOMIA,TALLER DE EXPRESIÓN ORAL (70/30),0,1,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,PSICOLOGÍA DEL APRENDIZAJE ,0,2,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ADMINISTRACIÓN Y LEGISLACIÓN EDUCATIVA,1,9,0.1111
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,DIDÁCTICA GENERAL,0,1,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,EDUCACIÓN INCLUSIVA,0,1,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ESTIMULACIÓN TEMPRANA II,0,1,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,PSICOLOGÍA DEL APRENDIZAJE ,1,14,0.0714
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,PSICOLOGÍA GENERAL,6,15,0.4
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,PSICOLOGÍA GENERAL (70/30),0,1,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,REALIDAD NACIONAL,0,1,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE EXPRESIÓN ESCRITA,0,1,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE EXPRESIÓN ORAL,1,10,0.1
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,ADMINISTRACIÓN Y LEGISLACIÓN EDUCATIVA,0,8,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,DIDÁCTICA GENERAL,0,3,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,EDUCACIÓN INCLUSIVA,0,6,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,PSICOLOGÍA DEL APRENDIZAJE ,0,7,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,PSICOLOGÍA GENERAL,1,7,0.1429
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,REALIDAD NACIONAL,0,1,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TALLER DE EXPRESIÓN ESCRITA,0,3,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TALLER DE EXPRESIÓN ORAL,0,3,0.0
2018,Agosto,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,SEMINARIO DE TESIS II ,0,1,0.0
2018,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,DERECHO TRIBUTARIO,0,2,0.0
2018,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,INFORMÁTICA APLICADA A LA EMPRESA,0,10,0.0
2018,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,MATEMÁTICA I,13,29,0.4483
2018,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,MATEMÁTICA I (70/30),0,1,0.0
2018,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,MATEMÁTICA II,0,14,0.0
2018,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,MODELOS CUANTITATIVOS Y DE OPTIMIZACIÓN,1,20,0.05
2018,Diciembre,CARRERA DE CONTABILIDAD Y FINANZAS,MÉTODOS ESTADÍSTICOS PARA LA TOMA DE DECISIONES,1,9,0.1111
2018,Diciembre,CARRERA DE DERECHO,HISTORIA DE LAS IDEAS POLITICAS I (HASTA EL SIGLO XVIII),4,14,0.2857
2018,Diciembre,CARRERA DE ECONOMIA,ANÁLISIS DE ESTADOS FINANCIEROS,0,1,0.0
2018,Diciembre,CARRERA DE ECONOMIA,ECONOMÍA MATEMÁTICA,0,3,0.0
2018,Diciembre,CARRERA DE ECONOMIA,GERENCIA FINANCIERA,1,5,0.2
2018,Diciembre,CARRERA DE ECONOMIA,MATEMÁTICA I,2,15,0.1333
2018,Diciembre,CARRERA DE ECONOMIA,MATEMÁTICA II,3,16,0.1875
2018,Diciembre,CARRERA DE ECONOMIA,MATEMÁTICA II (70/30),0,1,0.0
2018,Diciembre,CARRERA DE ECONOMIA,MATEMÁTICAS FINANCIERAS,4,10,0.4
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,ACTIVIDADES I,0,1,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,0,1,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ACTIVIDADES I,0,4,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,4,18,0.2222
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,MATEMÁTICA I,3,15,0.2
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,MATEMÁTICA II,1,11,0.0909
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,MATEMÁTICA II (70/30),0,1,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,PEDAGOGÍA GENERAL,0,1,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,SEMINARIO DE TESIS I ,0,3,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TALLER DE INDUCCIÓN A LA PROFESIÓN,0,1,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,TECNOLOGÍA DE LA INFORMACIÓN Y COMUNICACIÓN (TIC) EN EDUCACIÓN ,0,8,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,CORRIENTES Y METODOLOGÍAS PEDAGÓGICAS CONTEMPORÁNEAS,0,1,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,MATEMÁTICA I,0,3,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,MATEMÁTICA II,0,11,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,SEMINARIO DE TESIS I ,0,7,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN MATEMÁTICA E INFORMÁTICA,TECNOLOGÍA DE LA INFORMACIÓN Y COMUNICACIÓN (TIC) EN EDUCACIÓN ,0,5,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,ESTRATEGIAS PARA ESTIMULAR LOS PROCESOS COGNITIVOS,0,1,0.0
2018,Diciembre,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN PRIMARIA,MATEMÁTICA I,0,1,0.0
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,ACTIVIDADES I,2,17,0.1176
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,APLICACIONES INFORMÁTICAS PARA CONTABILIDAD Y FINANZAS,1,8,0.125
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,CONTABILIDAD FINANCIERA I,0,13,0.0
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,CONTABILIDAD FINANCIERA II,2,16,0.125
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,CONTABILIDAD FINANCIERA III,1,8,0.125
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,DIRECCIÓN DE LOS NEGOCIOS (A DISTANCIA),0,1,0.0
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS I,4,32,0.125
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS I (70/30),0,1,0.0
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,INGLÉS II,2,9,0.2222
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,INTRODUCCIÓN A LA ADMINISTRACIÓN,3,11,0.2727
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,METODOLOGÍA DE LA INVESTIGACIÓN ,0,2,0.0
2018,Enero,CARRERA DE CONTABILIDAD Y FINANZAS,MÉTODOS DE ESTUDIO,8,16,0.5
2018,Enero,CARRERA DE ECONOMIA,ACTIVIDADES I,3,10,0.3
2018,Enero,CARRERA DE ECONOMIA,"DINÁMICA, CICLOS Y ESTABILIZACIÓN",0,4,0.0
2018,Enero,CARRERA DE ECONOMIA,FINANZAS CORPORATIVAS,0,7,0.0
2018,Enero,CARRERA DE ECONOMIA,GERENCIA,1,6,0.1667
2018,Enero,CARRERA DE ECONOMIA,INGLÉS I,3,13,0.2308
2018,Enero,CARRERA DE ECONOMIA,INGLÉS I  (A DISTANCIA),0,1,0.0
2018,Enero,CARRERA DE ECONOMIA,INGLÉS II,0,2,0.0
2018,Enero,CARRERA DE ECONOMIA,INTRODUCCIÓN A LA ADMINISTRACIÓN,2,12,0.1667
2018,Enero,CARRERA DE ECONOMIA,MARKETING,1,10,0.1
2018,Enero,CARRERA DE ECONOMIA,METODOLOGÍA DE LA INVESTIGACIÓN ,1,3,0.3333
2018,Enero,CARRERA DE ECONOMIA,MÉTODOS DE ESTUDIO,3,8,0.375
2018,Enero,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,PSICOLOGÍA DEL APRENDIZAJE ,0,2,0.0
2018,Enero,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN CIENCIAS SOCIALES Y COMUNICACIÓN,RECURSOS EDUCATIVOS DIGITALES DE ALTO IMPACTO,0,1,0.0
2018,Enero,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,ACTIVIDADES I,0,6,0.0
2018,Enero,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,HISTORIA DE LA EDUCACIÓN,0,2,0.0
2018,Enero,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,IDIOMA EXTRANJERO II,0,3,0.0
2018,Enero,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INGLÉS I,0,10,0.0
2018,Enero,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INGLÉS II,0,5,0.0
2018,Enero,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,INTRODUCCIÓN A LA ADMINISTRACIÓN,0,5,0.0
2018,Enero,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,METODOLOGÍA DE LA INVESTIGACIÓN ,0,2,0.0
2018,Enero,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,MÉTODOS DE ESTUDIO,0,8,0.0
