Periodo_Real,Año,Mes,Codigo_Plan_SAP,Programa,Facultad,Gestion,Modalidad_Agrupada,Concluyeron el Plan,Admitidos Matriculados,Nuevos Traslados,Nuevos Convalidados,Permanentes Continuos,Perm. Siempre (0m),Perm. 1mes,Permanentes Incontinuos,Reincorporados (6-12m),Reincorporados (>12m),Riesgo Deserción (1m),Riesgo Deserción (2m),Deserción Temprana (3-6m),Deserción Tardía (7-12m),Deserción Muy Tardía (>12m),Retenidos (1m),Matríc. regular a Distancia,Matríc. regular Presencial,Estudiantes matrí. TOTAL
2023-07,2023,N/A,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0
2023-08,2023,N/A,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0
2023-09,2023,N/A,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0
2023-10,2023,N/A,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
2023-11,2023,N/A,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
2023-12,2023,N/A,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
2024-01,2024,N/A,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
2024-02,2024,N/A,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
2024-03,2024,Marzo,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,0,5
2024-04,2024,Abril,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,1,0,0,4,4,0,0,0,0,1,0,0,0,5,4,5,0,5
2024-05,2024,Mayo,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,5,0,0,5,5,0,0,0,0,0,1,0,0,5,5,10,0,10
2024-06,2024,Junio,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,3,0,0,10,10,0,0,0,0,0,0,1,0,5,10,13,0,13
2024-07,2024,Julio,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,2,0,0,8,8,0,0,0,0,5,0,1,0,5,8,10,0,10
2024-08,2024,Agosto,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,4,0,0,11,9,2,0,0,0,1,3,1,0,5,11,15,0,15
2024-09,2024,Setiembre,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,1,0,0,13,13,0,2,0,0,2,1,2,0,5,13,16,0,16
2024-10,2024,Octubre,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,5,0,0,15,14,1,0,0,0,2,1,2,1,5,15,20,0,20
2024-11,2024,Noviembre,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,7,0,0,17,17,0,0,0,0,3,2,3,1,5,17,24,0,24
2024-12,2024,Diciembre,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,10,0,0,19,19,0,0,0,0,5,3,5,1,5,19,29,0,29
2025-01,2025,Enero,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,13,0,0,23,21,2,1,0,1,8,3,6,2,4,23,38,0,38
2025-02,2025,Febrero,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,15,0,0,31,31,0,1,0,0,7,8,7,3,4,31,47,0,47
2025-03,2025,Marzo,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,15,0,0,42,38,4,4,0,0,9,3,10,4,4,42,61,0,61
2025-04,2025,Abril,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,15,0,0,59,54,5,2,0,0,7,4,10,4,5,59,76,0,76
2025-05,2025,Mayo,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,10,0,0,64,63,1,0,0,0,13,6,12,6,5,64,74,0,74
2025-06,2025,Junio,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,18,0,0,74,66,8,5,0,1,8,5,12,7,4,74,98,0,98
2025-07,2025,Julio,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,12,0,0,84,80,4,1,0,0,18,4,12,10,5,84,97,0,97
2025-08,2025,Agosto,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,9,0,0,84,78,6,1,1,0,19,12,14,9,6,84,95,0,95
2025-09,2025,Setiembre,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,10,0,0,102,88,14,4,0,0,7,5,21,9,7,102,116,0,116
2025-10,2025,Octubre,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,7,0,0,86,84,2,4,0,1,32,5,18,12,7,86,98,0,98
2025-11,2025,Noviembre,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,3,0,0,87,76,11,2,0,0,22,21,17,14,9,87,92,0,92
2025-12,2025,Diciembre,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,5,0,0,76,71,5,7,0,0,21,17,29,15,10,76,88,0,88
2026-01,2026,Enero,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,4,0,0,76,68,8,16,0,1,20,13,25,17,12,76,97,0,97
2026-02,2026,Febrero,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,1,3,0,0,87,79,8,5,0,0,17,12,29,20,13,87,96,0,96
2026-03,2026,Marzo,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,12,0,0,80,74,6,8,0,0,21,11,32,20,14,80,100,0,100
2026-04,2026,Abril,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,1,9,0,0,90,81,9,7,0,0,19,11,27,25,18,90,107,0,107
2026-05,2026,Mayo,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,8,0,0,94,90,4,9,0,0,16,15,22,28,22,94,111,0,111
2026-06,2026,Junio,E05010104,CARRERA DE CONTABILIDAD Y FINANZAS -  (A DISTANCIA AP),Contabilidad y Finanzas,Con Partner (AP),Distancia,0,6,0,0,97,90,7,7,1,0,21,9,25,30,24,97,111,0,111
2014-01,2014,Enero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2014-02,2014,Febrero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,5
2014-03,2014,Marzo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,4,4,0,0,0,0,1,1,0,0,0,4,6,0,6
2014-04,2014,Abril,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,4,4,0,0,0,0,2,1,1,0,0,4,6,0,6
2014-05,2014,Mayo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,5,5,0,0,0,0,1,2,2,0,0,5,6,0,6
2014-06,2014,Junio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,3,3,0,0,0,0,3,1,4,0,0,3,6,0,6
2014-07,2014,Julio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,5,4,1,0,0,0,2,2,5,0,0,5,5,0,5
2014-08,2014,Agosto,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,11,0,0,4,4,0,0,0,0,1,2,6,1,0,4,15,0,15
2014-09,2014,Setiembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,11,10,1,0,0,0,5,0,7,2,0,11,16,0,16
2014-10,2014,Octubre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,11,10,1,0,0,0,6,4,5,4,0,11,15,0,15
2014-11,2014,Noviembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,15,11,4,0,0,0,4,2,8,5,0,15,18,0,18
2014-12,2014,Diciembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,14,12,2,1,1,0,6,2,7,6,0,14,18,0,18
2015-01,2015,Enero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,18,15,3,3,0,0,3,3,4,8,0,18,23,0,23
2015-02,2015,Febrero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,7,0,0,18,18,0,3,0,0,5,3,4,8,0,18,28,0,28
2015-03,2015,Marzo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,8,0,0,16,15,1,1,0,0,13,4,3,10,1,16,25,0,25
2015-04,2015,Abril,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,10,0,0,25,20,5,1,0,0,5,8,6,8,3,25,36,0,36
2015-05,2015,Mayo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,23,22,1,0,0,0,14,4,14,7,4,23,27,0,27
2015-06,2015,Junio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,9,0,0,24,18,6,0,0,0,9,8,18,5,6,24,33,0,33
2015-07,2015,Julio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,8,0,0,31,28,3,1,0,0,5,6,23,5,8,31,40,0,40
2015-08,2015,Agosto,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,23,23,0,1,0,0,17,5,24,9,8,23,28,0,28
2015-09,2015,Setiembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,28,22,6,0,0,0,6,11,21,14,11,28,32,0,32
2015-10,2015,Octubre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,22,21,1,2,0,0,11,5,26,18,11,22,27,0,27
2015-11,2015,Noviembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,30,23,7,1,0,0,4,4,24,24,11,30,33,0,33
2015-12,2015,Diciembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,24,23,1,0,0,0,10,3,23,29,11,24,26,0,26
2016-01,2016,Enero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,8,0,0,20,16,4,2,1,0,10,6,19,31,13,20,31,0,31
2016-02,2016,Febrero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,7,0,0,19,15,4,4,0,0,16,6,11,37,17,19,30,0,30
2016-03,2016,Marzo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,26,18,8,5,0,0,12,8,8,34,24,26,34,0,34
2016-04,2016,Abril,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,9,0,2,26,23,3,2,0,0,11,9,11,33,28,26,37,0,37
2016-05,2016,Mayo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,6,0,0,27,22,5,2,1,0,15,6,17,27,34,27,36,0,36
2016-06,2016,Junio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,0,0,0,13,12,1,0,0,0,24,14,22,23,39,13,13,0,13
2016-07,2016,Julio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,22,12,10,3,0,0,1,14,31,20,44,22,30,0,30
2016-08,2016,Agosto,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,24,23,1,12,1,0,7,0,27,16,53,24,41,1,42
2016-09,2016,Setiembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,27,24,3,5,0,0,18,4,15,19,57,27,35,0,35
2016-10,2016,Octubre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,7,0,0,32,24,8,0,0,0,11,10,18,17,60,32,36,3,39
2016-11,2016,Noviembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,33,30,3,3,0,0,9,8,19,22,61,33,33,4,37
2016-12,2016,Diciembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,29,26,3,3,1,0,11,6,16,28,62,29,31,3,34
2017-01,2017,Enero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,6,0,0,30,24,6,2,0,0,10,5,20,26,64,30,38,0,38
2017-02,2017,Febrero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,25,21,4,4,1,0,17,6,17,24,69,25,35,0,35
2017-03,2017,Marzo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,4,0,0,35,25,10,2,1,0,10,7,15,23,75,35,37,5,42
2017-04,2017,Abril,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,29,28,1,3,1,0,14,9,16,24,76,29,34,4,38
2017-05,2017,Mayo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,24,21,3,0,0,0,17,11,22,22,81,24,22,3,25
2017-06,2017,Junio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,22,13,9,0,0,0,12,8,29,18,89,22,24,0,24
2017-07,2017,Julio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,20,14,6,7,0,0,10,6,25,23,89,20,26,3,29
2017-08,2017,Agosto,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,32,25,7,6,0,0,4,3,22,22,93,32,39,2,41
2017-09,2017,Setiembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,9,0,0,25,25,0,1,2,0,16,4,17,23,97,25,36,1,37
2017-10,2017,Octubre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,30,24,6,0,1,0,13,10,13,27,100,30,30,4,34
2017-11,2017,Noviembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,33,26,7,4,0,0,8,6,15,28,103,33,34,4,38
2017-12,2017,Diciembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,1,0,0,27,24,3,2,0,0,14,5,18,25,107,27,26,4,30
2018-01,2018,Enero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,29,25,4,3,1,1,5,10,17,22,111,29,35,2,37
2018-02,2018,Febrero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,7,0,0,31,26,5,6,0,0,11,0,19,21,114,31,39,5,44
2018-03,2018,Marzo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,6,0,0,34,31,3,2,0,0,13,8,12,21,119,34,38,4,42
2018-04,2018,Abril,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,6,0,1,42,36,6,3,1,0,6,7,12,18,126,42,48,4,52
2018-05,2018,Mayo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,39,36,3,3,0,0,16,3,14,16,130,39,45,0,45
2018-06,2018,Junio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,3,0,0,36,30,6,1,0,0,15,10,13,18,131,36,36,4,40
2018-07,2018,Julio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,36,30,6,8,1,0,10,9,15,15,133,36,42,8,50
2018-08,2018,Agosto,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,6,0,0,41,37,4,6,1,0,13,6,14,16,135,41,52,2,54
2018-09,2018,Setiembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,8,0,0,48,42,6,2,0,0,12,7,14,17,138,48,50,8,58
2018-10,2018,Octubre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,8,0,3,53,45,8,0,0,0,13,4,20,14,142,53,57,4,61
2018-11,2018,Noviembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,1,48,44,4,5,1,0,17,9,16,14,144,48,49,10,59
2018-12,2018,Diciembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,6,0,0,53,45,8,1,0,0,14,9,19,16,147,53,57,3,60
2019-01,2019,Enero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,48,42,6,7,0,0,18,8,19,18,147,48,57,3,60
2019-02,2019,Febrero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,7,0,2,46,42,4,2,1,0,18,14,20,19,150,46,49,7,56
2019-03,2019,Marzo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,46,41,5,4,0,0,15,13,28,17,154,46,46,9,55
2019-04,2019,Abril,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,6,0,2,47,43,4,8,1,0,12,11,25,23,155,47,52,10,62
2019-05,2019,Mayo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,6,0,0,59,51,8,8,0,1,11,4,24,24,157,59,62,12,74
2019-06,2019,Junio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,1,67,65,2,2,1,0,9,9,23,21,162,67,63,12,75
2019-07,2019,Julio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,0,62,57,5,3,0,0,18,4,25,24,163,62,59,11,70
2019-08,2019,Agosto,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,9,0,0,67,57,10,3,1,0,13,8,17,27,168,67,68,12,80
2019-09,2019,Setiembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,8,0,1,57,54,3,4,0,1,26,10,17,30,168,57,60,10,70
2019-10,2019,Octubre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,2,0,0,67,62,5,2,1,0,8,21,23,25,174,67,60,12,72
2019-11,2019,Noviembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,2,4,0,1,65,60,5,4,0,0,11,3,33,27,178,65,62,13,75
2019-12,2019,Diciembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,8,0,0,58,52,6,3,0,2,21,5,29,28,179,58,65,6,71
2020-01,2020,Enero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,6,0,2,58,49,9,4,0,0,22,12,26,28,183,58,63,5,68
2020-02,2020,Febrero,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,17,0,6,62,53,9,5,0,0,15,13,29,23,192,62,77,7,84
2020-03,2020,Marzo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,24,0,3,67,58,9,5,0,0,26,6,23,33,196,67,89,7,96
2020-04,2020,Abril,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,13,0,1,75,62,13,4,1,0,34,13,23,33,197,75,84,9,93
2020-05,2020,Mayo,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,1,9,0,1,78,70,8,8,3,0,23,25,26,26,203,78,92,7,99
2020-06,2020,Junio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,14,0,3,74,68,6,5,2,0,30,17,42,24,207,74,90,5,95
2020-07,2020,Julio,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,8,0,2,84,71,13,6,0,0,24,17,43,31,210,84,90,8,98
2020-08,2020,Agosto,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,1,11,0,1,81,76,5,7,1,0,22,19,49,29,214,81,91,10,101
2020-09,2020,Setiembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,5,0,1,79,68,11,6,1,1,32,11,55,24,224,79,84,8,92
2020-10,2020,Octubre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,15,0,1,89,76,13,7,0,0,16,19,43,39,225,89,99,12,111
2020-11,2020,Noviembre,E07010102,CARRERA PROFESIONAL DE EDUCACION CON MENCION EN INICIAL,Educación,Con Partner (AP),Presencial Regular,0,8,0,3,88,84,4,5,1,0,27,12,45,49,226,88,94,8,102
