Periodo_Real,Año,Mes,Codigo_Plan_SAP,Programa,Facultad,Gestion,Modalidad_Agrupada,Concluyeron el Plan,Admitidos Matriculados,Nuevos Traslados,Nuevos Convalidados,Permanentes Continuos,Perm. Siempre (0m),Perm. 1mes,Permanentes Incontinuos,Reincorporados (6-12m),Reincorporados (>12m),Riesgo Deserción (1m),Riesgo Deserción (2m),Deserción Temprana (3-6m),Deserción Tardía (7-12m),Deserción Muy Tardía (>12m),Retenidos (1m),Matríc. regular a Distancia,Estudiantes matrí. TOTAL
2023-03,2023,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2023-04,2023,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2023-05,2023,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2023-06,2023,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2023-07,2023,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2023-08,2023,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2023-09,2023,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2023-10,2023,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2023-11,2023,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2023-12,2023,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-01,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-02,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-03,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-04,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-05,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-06,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-07,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-08,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-09,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-10,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-11,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2024-12,2024,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-01,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-02,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-03,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-04,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-05,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-06,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-07,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-08,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-09,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-10,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-11,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2025-12,2025,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2026-01,2026,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2026-02,2026,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2026-03,2026,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2026-04,2026,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2026-05,2026,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2026-06,2026,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2026-07,2026,N/A,O03022901,MAESTRÍA EN GESTION EMP. Y TURISMO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
2019-03,2019,Marzo,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2019-04,2019,Abril,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,4,0,0,12,12,0,0,0,0,8,0,0,0,0,12,0,16
2019-05,2019,Mayo,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,15,15,0,0,0,0,1,8,0,0,0,15,0,15
2019-06,2019,Junio,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,13,13,0,1,0,0,2,1,7,0,0,13,0,14
2019-07,2019,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,14,2,8,0,0,0,0,0
2019-08,2019,Agosto,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,17,0,0,11,0,11,3,0,0,0,3,7,0,0,11,0,31
2019-09,2019,Setiembre,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,20,20,0,0,0,0,11,0,10,0,0,20,0,20
2019-10,2019,Octubre,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,20,19,1,2,0,0,1,10,4,4,0,20,0,22
2019-11,2019,Noviembre,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,19,18,1,0,0,0,4,0,13,5,0,19,0,19
2019-12,2019,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,19,4,11,7,0,0,0,0
2020-01,2020,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,19,14,8,0,0,0,0
2020-02,2020,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,0,0,0
2020-03,2020,Marzo,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,11,0,0,0,0,0,16,0,0,0,0,7,18,0,0,0,27
2020-04,2020,Abril,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,1,0,0,27,27,0,0,0,0,0,0,7,14,4,27,0,28
2020-05,2020,Mayo,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,28,28,0,0,0,0,0,0,3,17,5,28,0,28
2020-06,2020,Junio,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,26,26,0,0,0,0,2,0,0,18,7,26,0,26
2020-07,2020,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,26,2,0,17,8,0,0,0
2020-08,2020,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,26,2,17,8,0,0,0
2020-09,2020,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,28,7,18,0,0,0
2020-10,2020,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,28,7,18,0,0,0
2020-11,2020,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,28,3,22,0,0,0
2020-12,2020,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,26,2,25,0,0,0
2021-01,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,0,0,0
2021-02,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,0,0,0
2021-03,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,0,0,0
2021-04,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,0,0,0
2021-05,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,0,0,0
2021-06,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0
2021-07,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2021-08,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2021-09,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2021-10,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2021-11,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2021-12,2021,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-01,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-02,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-03,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-04,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-05,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-06,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-07,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-08,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-09,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-10,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-11,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2022-12,2022,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-01,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-02,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-03,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-04,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-05,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-06,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-07,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-08,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-09,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-10,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-11,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2023-12,2023,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-01,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-02,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-03,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-04,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-05,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-06,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-07,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-08,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-09,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-10,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-11,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2024-12,2024,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-01,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-02,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-03,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-04,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-05,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-06,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-07,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-08,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-09,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-10,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-11,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2025-12,2025,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2026-01,2026,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2026-02,2026,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2026-03,2026,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2026-04,2026,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2026-05,2026,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2026-06,2026,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2026-07,2026,N/A,O03030801,MAESTRÍA EN PSICOLOGÍA,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
2019-03,2019,Marzo,O06016602,MAESTRIA EN ENSEÑANZA DEL DERECHO,Otros,Sin Partner (Propio),Presencial Regular,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2019-04,2019,Abril,O06016602,MAESTRIA EN ENSEÑANZA DEL DERECHO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,11,11,0,0,0,0,1,0,0,0,0,11,0,11
2019-05,2019,Mayo,O06016602,MAESTRIA EN ENSEÑANZA DEL DERECHO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,11,11,0,0,0,0,0,1,0,0,0,11,0,11
2019-06,2019,N/A,O06016602,MAESTRIA EN ENSEÑANZA DEL DERECHO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0
2019-07,2019,N/A,O06016602,MAESTRIA EN ENSEÑANZA DEL DERECHO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0
2019-08,2019,Agosto,O06016602,MAESTRIA EN ENSEÑANZA DEL DERECHO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,11
2019-09,2019,N/A,O06016602,MAESTRIA EN ENSEÑANZA DEL DERECHO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0
2019-10,2019,N/A,O06016602,MAESTRIA EN ENSEÑANZA DEL DERECHO,Otros,Sin Partner (Propio),Presencial Regular,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0
